"Date","Time","ambiente","entrada","saida","dif","tensao","corrente","kacl/h","vazao","kw aquecimento","kw consumo","cop"
"2026/03/11","22:43:02","27.11","25.05","25.37","00.32","000.0","00.0","000.0","00000","000.0","000.0","00.0"
"2026/03/11","22:43:17","27.12","27.44","25.34","02.14","000.0","00.0","000.0","00000","000.0","000.0","00.0"
"2026/03/11","22:43:19","27.12","30.01","25.34","04.72","000.0","00.0","000.0","00000","000.0","000.0","00.0"
"2026/03/11","22:43:21","27.11","32.46","25.34","07.16","000.0","00.0","000.0","00000","000.0","000.0","00.0"
"2026/03/11","22:43:23","27.11","34.48","25.34","09.17","000.0","00.0","000.0","00000","000.0","000.0","00.0"
"2026/03/11","22:43:26","27.12","36.73","25.34","11.41","000.0","00.0","000.0","00000","000.0","000.0","00.0"
"2026/03/11","22:43:30","27.12","38.82","25.36","13.48","000.0","00.0","000.0","00000","000.0","000.0","00.0"
